Sender;Ngram;Count
Bad Boy;('≡', 'ƒ', 'æ');1
Bad Boy;('ƒ', 'æ', 'ì');1
Bad Boy;('æ', 'ì', ' ');1
Bad Boy;('ì', ' ', 'a');1
Bad Boy;(' ', 'a', 'l');6
Bad Boy;('a', 'l', 'r');1
Bad Boy;('l', 'r', 'i');2
Bad Boy;('r', 'i', 'g');3
Bad Boy;('i', 'g', 'h');7
Bad Boy;('g', 'h', 't');7
Bad Boy;('h', 't', ' ');4
Bad Boy;('t', ' ', 'g');2
Bad Boy;(' ', 'g', 'e');12
Bad Boy;('g', 'e', 'e');1
Bad Boy;('e', 'e', 'z');1
Bad Boy;('e', 'z', 'e');1
Bad Boy;('z', 'e', 'r');1
Bad Boy;('e', 'r', '?');4
Bad Boy;('r', '?', ' ');4
Bad Boy;('?', ' ', 'I');4
Bad Boy;(' ', 'I', ' ');34
Bad Boy;('I', ' ', 'w');4
Bad Boy;(' ', 'w', 'a');2
Bad Boy;('w', 'a', 'n');1
Bad Boy;('a', 'n', 't');1
Bad Boy;('n', 't', ' ');2
Bad Boy;('t', ' ', 't');11
Bad Boy;(' ', 't', 'o');17
Bad Boy;('t', 'o', ' ');11
Bad Boy;('o', ' ', 't');3
Bad Boy;(' ', 't', 'r');8
Bad Boy;('t', 'r', 'a');5
Bad Boy;('r', 'a', 'd');3
Bad Boy;('a', 'd', 'e');4
Bad Boy;('d', 'e', '.');2
Bad Boy;('e', '.', ' ');9
Bad Boy;('.', ' ', 'T');5
Bad Boy;(' ', 'T', 'h');4
Bad Boy;('T', 'h', 'e');2
Bad Boy;('h', 'e', ' ');24
Bad Boy;('e', ' ', 'b');6
Bad Boy;(' ', 'b', 'o');6
Bad Boy;('b', 'o', 'y');2
Bad Boy;('o', 'y', 's');1
Bad Boy;('y', 's', ' ');1
Bad Boy;('s', ' ', 'l');3
Bad Boy;(' ', 'l', 'e');7
Bad Boy;('l', 'e', 't');5
Bad Boy;('e', 't', ' ');11
Bad Boy;('t', ' ', 'm');9
Bad Boy;(' ', 'm', 'e');13
Bad Boy;('m', 'e', ' ');17
Bad Boy;('e', ' ', 'k');1
Bad Boy;(' ', 'k', 'n');4
Bad Boy;('k', 'n', 'o');4
Bad Boy;('n', 'o', 'w');7
Bad Boy;('o', 'w', ' ');13
Bad Boy;('w', ' ', 'y');2
Bad Boy;(' ', 'y', 'o');21
Bad Boy;('y', 'o', 'u');21
Bad Boy;('o', 'u', ' ');24
Bad Boy;('u', ' ', 'd');2
Bad Boy;(' ', 'd', 'e');9
Bad Boy;('d', 'e', 'a');5
Bad Boy;('e', 'a', 'l');7
Bad Boy;('a', 'l', ' ');2
Bad Boy;('l', ' ', 'i');1
Bad Boy;(' ', 'i', 'n');9
Bad Boy;('i', 'n', ' ');10
Bad Boy;('n', ' ', 'c');3
Bad Boy;(' ', 'c', 'h');3
Bad Boy;('c', 'h', 'e');2
Bad Boy;('h', 'e', 'a');2
Bad Boy;('e', 'a', 'p');1
Bad Boy;('a', 'p', ' ');2
Bad Boy;('p', ' ', 'g');1
Bad Boy;('g', 'e', 'a');6
Bad Boy;('e', 'a', 'r');8
Bad Boy;('a', 'r', ' ');5
Bad Boy;('r', ' ', 'a');7
Bad Boy;(' ', 'a', 'n');14
Bad Boy;('a', 'n', 'd');12
Bad Boy;('n', 'd', ' ');13
Bad Boy;('d', ' ', 'o');1
Bad Boy;(' ', 'o', 'c');1
Bad Boy;('o', 'c', 'c');1
Bad Boy;('c', 'c', 'a');1
Bad Boy;('c', 'a', 's');7
Bad Boy;('a', 's', 'i');1
Bad Boy;('s', 'i', 'o');1
Bad Boy;('i', 'o', 'n');3
Bad Boy;('o', 'n', 'a');1
Bad Boy;('n', 'a', 'l');1
Bad Boy;('a', 'l', 'l');6
Bad Boy;('l', 'l', 'y');3
Bad Boy;('l', 'y', ' ');3
Bad Boy;('y', ' ', 'I');1
Bad Boy;('I', ' ', 'g');5
Bad Boy;('g', 'e', 't');6
Bad Boy;('t', ' ', 's');1
Bad Boy;(' ', 's', 'o');10
Bad Boy;('s', 'o', 'm');4
Bad Boy;('o', 'm', 'e');5
Bad Boy;('e', ' ', 't');14
Bad Boy;('o', ' ', 's');2
Bad Boy;(' ', 's', 'e');9
Bad Boy;('s', 'e', 'l');6
Bad Boy;('e', 'l', 'l');7
Bad Boy;('l', 'l', ' ');12
Bad Boy;('l', ' ', 'a');1
Bad Boy;('d', ' ', 'e');1
Bad Boy;(' ', 'e', 'v');2
Bad Boy;('e', 'v', 'e');3
Bad Boy;('v', 'e', 'r');6
Bad Boy;('e', 'r', 'y');3
Bad Boy;('r', 'y', ' ');4
Bad Boy;('y', ' ', 'n');1
Bad Boy;(' ', 'n', 'o');3
Bad Boy;('w', ' ', 'a');4
Bad Boy;('d', ' ', 't');8
Bad Boy;(' ', 't', 'h');51
Bad Boy;('t', 'h', 'e');34
Bad Boy;('h', 'e', 'n');5
Bad Boy;('e', 'n', ' ');5
Bad Boy;('n', ' ', 'I');6
Bad Boy;('I', ' ', 'n');4
Bad Boy;(' ', 'n', 'e');9
Bad Boy;('n', 'e', 'e');6
Bad Boy;('e', 'e', 'd');7
Bad Boy;('e', 'd', ' ');9
Bad Boy;('o', ' ', 'b');3
Bad Boy;(' ', 'b', 'u');10
Bad Boy;('b', 'u', 'y');4
Bad Boy;('u', 'y', '.');1
Bad Boy;('y', '.', '.');1
Bad Boy;('.', '.', '.');24
Bad Boy;('.', '.', ' ');21
Bad Boy;('.', ' ', 'Y');4
Bad Boy;(' ', 'Y', 'e');11
Bad Boy;('Y', 'e', 'r');3
Bad Boy;('e', 'r', ' ');7
Bad Boy;('r', ' ', 'I');1
Bad Boy;('I', ' ', 'k');2
Bad Boy;('o', 'w', ',');2
Bad Boy;('w', ',', ' ');2
Bad Boy;(',', ' ', ' ');2
Bad Boy;(' ', ' ', 'l');1
Bad Boy;(' ', 'l', 'i');6
Bad Boy;('l', 'i', 's');1
Bad Boy;('i', 's', 't');4
Bad Boy;('s', 't', 'e');2
Bad Boy;('t', 'e', 'n');1
Bad Boy;(' ', 'I', "'");3
Bad Boy;('I', "'", 'm');2
Bad Boy;("'", 'm', ' ');2
Bad Boy;('m', ' ', 's');1
Bad Boy;('s', 'o', 'r');2
Bad Boy;('o', 'r', 'r');4
Bad Boy;('r', 'r', 'y');2
Bad Boy;('y', ' ', 'm');1
Bad Boy;(' ', 'm', 'a');9
Bad Boy;('m', 'a', 'n');7
Bad Boy;('a', 'n', ' ');27
Bad Boy;('n', ' ', 'b');3
Bad Boy;('b', 'u', 't');2
Bad Boy;('u', 't', ' ');4
Bad Boy;('t', ' ', 'l');4
Bad Boy;('l', 'e', 'a');4
Bad Boy;('a', 'r', 'n');1
Bad Boy;('r', 'n', 't');1
Bad Boy;(' ', 'm', 'y');6
Bad Boy;('m', 'y', ' ');6
Bad Boy;('y', ' ', 'l');2
Bad Boy;('l', 'e', 's');3
Bad Boy;('e', 's', 's');10
Bad Boy;('s', 's', 'o');1
Bad Boy;('s', 'o', 'n');2
Bad Boy;('o', 'n', '.');2
Bad Boy;('n', '.', ' ');8
Bad Boy;('.', ' ', 'I');15
Bad Boy;(' ', 'I', 't');1
Bad Boy;('I', 't', ' ');1
Bad Boy;('t', ' ', 'w');2
Bad Boy;(' ', 'w', 'o');6
Bad Boy;('w', 'o', 'n');3
Bad Boy;('o', 'n', "'");6
Bad Boy;('n', "'", 't');9
Bad Boy;("'", 't', ' ');8
Bad Boy;('t', ' ', 'h');1
Bad Boy;(' ', 'h', 'a');3
Bad Boy;('h', 'a', 'p');2
Bad Boy;('a', 'p', 'p');4
Bad Boy;('p', 'p', 'e');1
Bad Boy;('p', 'e', 'n');3
Bad Boy;('n', ' ', 'a');2
Bad Boy;(' ', 'a', 'g');3
Bad Boy;('a', 'g', 'a');3
Bad Boy;('g', 'a', 'i');3
Bad Boy;('a', 'i', 'n');5
Bad Boy;('I', ' ', 'p');1
Bad Boy;(' ', 'p', 'r');4
Bad Boy;('p', 'r', 'o');2
Bad Boy;('r', 'o', 'm');3
Bad Boy;('o', 'm', 'i');4
Bad Boy;('m', 'i', 's');3
Bad Boy;('i', 's', 'e');3
Bad Boy;('s', 'e', '.');2
Bad Boy;('T', 'h', 'i');2
Bad Boy;('h', 'i', 's');12
Bad Boy;('i', 's', ' ');13
Bad Boy;('s', ' ', 't');8
Bad Boy;(' ', 't', 'i');3
Bad Boy;('t', 'i', 'm');3
Bad Boy;('i', 'm', 'e');3
Bad Boy;('e', ' ', 'i');5
Bad Boy;(' ', 'i', 't');4
Bad Boy;('i', 't', ' ');6
Bad Boy;(' ', 'w', 'i');6
Bad Boy;('w', 'i', 'l');4
Bad Boy;('i', 'l', 'l');5
Bad Boy;('l', ' ', 'b');3
Bad Boy;(' ', 'b', 'e');7
Bad Boy;('b', 'e', ' ');4
Bad Boy;('e', ' ', 'd');5
Bad Boy;(' ', 'd', 'i');2
Bad Boy;('d', 'i', 'f');1
Bad Boy;('i', 'f', 'f');1
Bad Boy;('f', 'f', 'e');2
Bad Boy;('f', 'e', 'r');2
Bad Boy;('e', 'r', 'e');8
Bad Boy;('r', 'e', 'n');1
Bad Boy;('e', 'n', 't');3
Bad Boy;('n', 't', '.');1
Bad Boy;('t', '.', '.');3
Bad Boy;('.', ' ', 'S');2
Bad Boy;(' ', 'S', 'e');2
Bad Boy;('S', 'e', 'r');1
Bad Boy;('e', 'r', 'i');1
Bad Boy;('r', 'i', 'o');1
Bad Boy;('i', 'o', 'u');2
Bad Boy;('o', 'u', 's');4
Bad Boy;('u', 's', 'l');2
Bad Boy;('s', 'l', 'y');2
Bad Boy;('y', ' ', 'y');3
Bad Boy;('u', ' ', 'c');2
Bad Boy;(' ', 'c', 'a');20
Bad Boy;('c', 'a', 'n');10
Bad Boy;('n', ' ', 't');3
Bad Boy;('t', 'r', 'u');2
Bad Boy;('r', 'u', 's');2
Bad Boy;('u', 's', 't');6
Bad Boy;('s', 't', ' ');11
Bad Boy;('m', 'e', '.');2
Bad Boy;('m', 'a', 'k');2
Bad Boy;('a', 'k', 'e');4
Bad Boy;('k', 'e', ' ');5
Bad Boy;('e', ' ', 's');11
Bad Boy;(' ', 's', 'a');5
Bad Boy;('s', 'a', 'm');2
Bad Boy;('a', 'm', 'e');2
Bad Boy;('e', ' ', 'm');7
Bad Boy;(' ', 'm', 'i');3
Bad Boy;('s', 't', 'a');5
Bad Boy;('t', 'a', 'k');1
Bad Boy;(' ', 't', 'w');1
Bad Boy;('t', 'w', 'i');1
Bad Boy;('w', 'i', 'c');1
Bad Boy;('i', 'c', 'e');3
Bad Boy;('c', 'e', '.');2
Bad Boy;('l', ' ', 'p');1
Bad Boy;(' ', 'p', 'a');4
Bad Boy;('p', 'a', 'y');2
Bad Boy;('a', 'y', ' ');8
Bad Boy;('y', ' ', 'o');4
Bad Boy;(' ', 'o', 'n');3
Bad Boy;('o', 'n', ' ');4
Bad Boy;('e', ' ', 'a');6
Bad Boy;('d', ' ', 'k');1
Bad Boy;(' ', 'k', 'e');3
Bad Boy;('k', 'e', 'e');3
Bad Boy;('e', 'e', 'p');4
Bad Boy;('e', 'p', ' ');3
Bad Boy;('p', ' ', 'y');1
Bad Boy;('o', 'u', 'r');3
Bad Boy;('u', 'r', ' ');2
Bad Boy;('r', ' ', 's');4
Bad Boy;('s', 'e', 'c');1
Bad Boy;('e', 'c', 'r');1
Bad Boy;('c', 'r', 'e');1
Bad Boy;('r', 'e', 't');3
Bad Boy;('e', 't', 's');1
Bad Boy;('t', 's', '.');1
Bad Boy;('s', '.', ' ');6
Bad Boy;(' ', 'I', 'n');1
Bad Boy;('I', 'n', ' ');1
Bad Boy;('n', ' ', 'm');2
Bad Boy;('y', ' ', 'h');1
Bad Boy;(' ', 'h', 'o');3
Bad Boy;('h', 'o', 'n');1
Bad Boy;('o', 'n', 'o');1
Bad Boy;('n', 'o', 'r');1
Bad Boy;('o', 'r', ' ');8
Bad Boy;('r', ' ', 'O');1
Bad Boy;(' ', 'O', 'k');10
Bad Boy;('O', 'k', ' ');9
Bad Boy;('k', ' ', 'I');5
Bad Boy;('I', ' ', 'u');1
Bad Boy;(' ', 'u', 'n');2
Bad Boy;('u', 'n', 'd');3
Bad Boy;('n', 'd', 'e');2
Bad Boy;('d', 'e', 'r');2
Bad Boy;('e', 'r', 's');3
Bad Boy;('r', 's', 't');2
Bad Boy;('t', 'a', 'n');2
Bad Boy;('n', 'd', ',');1
Bad Boy;('d', ',', ' ');1
Bad Boy;(' ', ' ', 't');1
Bad Boy;('t', 'h', 'a');9
Bad Boy;('h', 'a', 'n');6
Bad Boy;('a', 'n', 'k');3
Bad Boy;('n', 'k', 's');2
Bad Boy;('k', 's', '.');2
Bad Boy;('.', ' ', 'D');3
Bad Boy;(' ', 'D', 'i');2
Bad Boy;('D', 'i', 'd');2
Bad Boy;('i', 'd', ' ');3
Bad Boy;('d', ' ', 'h');1
Bad Boy;(' ', 'h', 'e');3
Bad Boy;('s', 'a', 'y');2
Bad Boy;(' ', 'y', 'e');5
Bad Boy;('y', 'e', 's');3
Bad Boy;('e', 's', '?');1
Bad Boy;('s', '?', ' ');2
Bad Boy;('?', ' ', 'n');3
Bad Boy;(' ', 'n', 'a');14
Bad Boy;('n', 'a', 'n');14
Bad Boy;('n', ' ', 'Y');1
Bad Boy;('Y', 'e', 's');7
Bad Boy;('e', 's', ' ');11
Bad Boy;('s', ' ', 'o');4
Bad Boy;(' ', 'o', 'k');4
Bad Boy;('o', 'k', ' ');3
Bad Boy;('k', ' ', 't');4
Bad Boy;('k', 's', ' ');2
Bad Boy;('s', ' ', 'm');3
Bad Boy;('a', 'n', '.');7
Bad Boy;(' ', 'Y', 'o');6
Bad Boy;('Y', 'o', 'u');6
Bad Boy;('u', ' ', 'w');1
Bad Boy;('t', ' ', 'r');1
Bad Boy;(' ', 'r', 'e');2
Bad Boy;('r', 'e', 'g');1
Bad Boy;('e', 'g', 'r');1
Bad Boy;('g', 'r', 'e');1
Bad Boy;('t', ' ', 'i');1
Bad Boy;('i', 't', '.');2
Bad Boy;('.', ' ', 'O');2
Bad Boy;('k', ' ', 'b');1
Bad Boy;('b', 'o', 's');2
Bad Boy;('o', 's', 's');2
Bad Boy;('s', 's', ' ');7
Bad Boy;('s', ' ', 'w');3
Bad Boy;('l', ' ', 'd');2
Bad Boy;(' ', 'd', 'o');8
Bad Boy;('d', 'o', '.');1
Bad Boy;('o', '.', '.');1
Bad Boy;('I', ' ', 'h');1
Bad Boy;('a', 'r', 'd');1
Bad Boy;('r', 'd', ' ');1
Bad Boy;('h', 'e', 's');1
Bad Boy;('e', 's', 'e');2
Bad Boy;('s', 'e', ' ');3
Bad Boy;(' ', 'a', 'p');1
Bad Boy;('a', 'p', 'a');1
Bad Boy;('p', 'a', 'r');2
Bad Boy;('a', 'r', 't');1
Bad Boy;('r', 't', 'm');1
Bad Boy;('t', 'm', 'e');1
Bad Boy;('m', 'e', 'n');1
Bad Boy;('n', 't', 's');1
Bad Boy;('t', 's', ' ');1
Bad Boy;('s', ' ', 'a');3
Bad Boy;(' ', 'a', 'r');3
Bad Boy;('a', 'r', 'e');2
Bad Boy;('r', 'e', ' ');13
Bad Boy;(' ', 's', 'u');2
Bad Boy;('s', 'u', 'p');1
Bad Boy;('u', 'p', 'e');1
Bad Boy;('p', 'e', 'r');2
Bad Boy;('r', ' ', 'e');1
Bad Boy;(' ', 'e', 'x');5
Bad Boy;('e', 'x', 'p');2
Bad Boy;('x', 'p', 'e');2
Bad Boy;('e', 'n', 's');2
Bad Boy;('n', 's', 'i');2
Bad Boy;('s', 'i', 'v');2
Bad Boy;('i', 'v', 'e');7
Bad Boy;('v', 'e', '?');1
Bad Boy;('e', '?', ' ');5
Bad Boy;('?', ' ', 'h');1
Bad Boy;(' ', 'h', 't');2
Bad Boy;('h', 't', 't');2
Bad Boy;('t', 't', 'p');2
Bad Boy;('t', 'p', 's');2
Bad Boy;('p', 's', ':');2
Bad Boy;('s', ':', '/');2
Bad Boy;(':', '/', '/');2
Bad Boy;('/', '/', 'i');2
Bad Boy;('/', 'i', 'm');2
Bad Boy;('i', 'm', 'a');2
Bad Boy;('m', 'a', 'g');2
Bad Boy;('a', 'g', 'e');4
Bad Boy;('g', 'e', 's');3
Bad Boy;('e', 's', '.');2
Bad Boy;('s', '.', 'a');2
Bad Boy;('.', 'a', 'p');2
Bad Boy;('p', 'p', '.');2
Bad Boy;('p', '.', 'g');2
Bad Boy;('.', 'g', 'o');2
Bad Boy;('g', 'o', 'o');5
Bad Boy;('o', 'o', '.');2
Bad Boy;('o', '.', 'g');2
Bad Boy;('.', 'g', 'l');2
Bad Boy;('g', 'l', '/');2
Bad Boy;('l', '/', 'W');1
Bad Boy;('/', 'W', '8');1
Bad Boy;('W', '8', 'y');1
Bad Boy;('8', 'y', 'K');1
Bad Boy;('y', 'K', 'U');1
Bad Boy;('K', 'U', 'a');1
Bad Boy;('U', 'a', 'P');1
Bad Boy;('a', 'P', 's');1
Bad Boy;('P', 's', '6');1
Bad Boy;('s', '6', '9');1
Bad Boy;('6', '9', '7');1
Bad Boy;('9', '7', 'H');1
Bad Boy;('7', 'H', 'T');1
Bad Boy;('H', 'T', 'j');1
Bad Boy;('T', 'j', 'm');1
Bad Boy;('j', 'm', 's');1
Bad Boy;('m', 's', '6');1
Bad Boy;('s', '6', ' ');1
Bad Boy;('6', ' ', 'n');1
Bad Boy;('n', ' ', 'H');3
Bad Boy;(' ', 'H', 'o');3
Bad Boy;('H', 'o', 'w');4
Bad Boy;(' ', 'a', 'b');2
Bad Boy;('a', 'b', 'o');2
Bad Boy;('b', 'o', 'u');2
Bad Boy;('o', 'u', 't');2
Bad Boy;('t', 'h', 'i');13
Bad Boy;('i', 's', '?');1
Bad Boy;('?', ' ', '9');1
Bad Boy;(' ', '9', '0');1
Bad Boy;('9', '0', '0');1
Bad Boy;('0', '0', '0');4
Bad Boy;('0', '0', 'k');5
Bad Boy;('0', 'k', 'r');5
Bad Boy;('k', 'r', ' ');5
Bad Boy;(' ', 's', 'h');6
Bad Boy;('s', 'h', 'o');4
Bad Boy;('h', 'o', 'u');2
Bad Boy;('o', 'u', 'l');2
Bad Boy;('u', 'l', 'd');2
Bad Boy;('l', 'd', ' ');2
Bad Boy;('d', ' ', 'b');2
Bad Boy;('e', ' ', 'e');2
Bad Boy;(' ', 'e', 'n');1
Bad Boy;('e', 'n', 'o');1
Bad Boy;('n', 'o', 'u');1
Bad Boy;('o', 'u', 'g');1
Bad Boy;('u', 'g', 'h');1
Bad Boy;('g', 'h', ' ');1
Bad Boy;('h', ' ', 't');1
Bad Boy;('o', ' ', 'l');1
Bad Boy;('l', 'i', 't');2
Bad Boy;('i', 't', 't');1
Bad Boy;('t', 't', 'l');1
Bad Boy;('t', 'l', 'e');1
Bad Boy;('l', 'e', ' ');3
Bad Boy;('e', ' ', 'l');2
Bad Boy;(' ', 'l', 'o');5
Bad Boy;('l', 'o', 't');2
Bad Boy;('o', 't', ' ');7
Bad Boy;(' ', 'g', 'o');7
Bad Boy;('g', 'o', ' ');1
Bad Boy;('o', ' ', 'y');2
Bad Boy;('u', ' ', 'm');2
Bad Boy;('y', ' ', 'f');4
Bad Boy;(' ', 'f', 'r');3
Bad Boy;('f', 'r', 'i');2
Bad Boy;('r', 'i', 'e');2
Bad Boy;('i', 'e', 'n');3
Bad Boy;('e', 'n', 'd');4
Bad Boy;('d', ' ', 'O');1
Bad Boy;('k', ' ', 'l');1
Bad Boy;('e', 't', "'");3
Bad Boy;('t', "'", 's');8
Bad Boy;("'", 's', ' ');8
Bad Boy;('m', 'e', 'e');2
Bad Boy;('e', 'e', 't');3
Bad Boy;('t', ' ', 'u');2
Bad Boy;(' ', 'u', 'p');4
Bad Boy;('u', 'p', ' ');2
Bad Boy;('p', ' ', 't');2
Bad Boy;('t', 'o', 'd');1
Bad Boy;('o', 'd', 'a');1
Bad Boy;('d', 'a', 'y');2
Bad Boy;(' ', 'f', 'o');5
Bad Boy;('f', 'o', 'r');5
Bad Boy;('r', ' ', 't');4
Bad Boy;('e', 'x', 'c');3
Bad Boy;('x', 'c', 'h');3
Bad Boy;('c', 'h', 'a');4
Bad Boy;('a', 'n', 'g');3
Bad Boy;('n', 'g', 'e');3
Bad Boy;('g', 'e', '.');1
Bad Boy;('I', ' ', 'b');1
Bad Boy;(' ', 'b', 'r');3
Bad Boy;('b', 'r', 'i');3
Bad Boy;('r', 'i', 'n');3
Bad Boy;('i', 'n', 'g');22
Bad Boy;('n', 'g', ' ');18
Bad Boy;('g', ' ', 't');6
Bad Boy;('e', ' ', 'g');4
Bad Boy;('d', ' ', 'y');3
Bad Boy;('u', ' ', 'b');4
Bad Boy;('e', ' ', 'c');7
Bad Boy;('a', 's', 'h');6
Bad Boy;('s', 'h', '.');4
Bad Boy;('h', '.', ' ');2
Bad Boy;('.', ' ', 'N');4
Bad Boy;(' ', 'N', 'e');2
Bad Boy;('N', 'e', 'x');1
Bad Boy;('e', 'x', 't');1
Bad Boy;('x', 't', ' ');1
Bad Boy;('t', ' ', '3');1
Bad Boy;(' ', '3', '0');2
Bad Boy;('3', '0', ' ');2
Bad Boy;('0', ' ', 'm');2
Bad Boy;('m', 'i', 'n');4
Bad Boy;('i', 'n', 's');2
Bad Boy;('n', 's', '?');1
Bad Boy;('s', '?', '?');1
Bad Boy;('?', '?', '?');6
Bad Boy;('?', '?', ' ');7
Bad Boy;('?', ' ', 'O');4
Bad Boy;('k', ' ', 'a');2
Bad Boy;(' ', 'm', 'o');3
Bad Boy;('m', 'o', 'n');1
Bad Boy;('o', 'n', 'e');4
Bad Boy;('n', 'e', 'y');1
Bad Boy;('e', 'y', '.');1
Bad Boy;('y', '.', ' ');3
Bad Boy;('.', ' ', 'B');3
Bad Boy;(' ', 'B', 'y');1
Bad Boy;('B', 'y', ' ');1
Bad Boy;('y', ' ', 't');6
Bad Boy;('e', ' ', 'w');4
Bad Boy;('w', 'a', 'y');1
Bad Boy;('y', ' ', 's');1
Bad Boy;(' ', 's', 't');9
Bad Boy;('s', 't', 'o');3
Bad Boy;('t', 'o', 'p');3
Bad Boy;('o', 'p', ' ');4
Bad Boy;('p', ' ', 'c');2
Bad Boy;('c', 'a', 'l');1
Bad Boy;('l', 'l', 'i');2
Bad Boy;('l', 'i', 'n');3
Bad Boy;('g', ' ', 'm');2
Bad Boy;('e', ' ', "'");1
Bad Boy;(' ', "'", 's');1
Bad Boy;("'", 's', 'h');1
Bad Boy;('h', 'o', 'r');1
Bad Boy;('o', 'r', 't');3
Bad Boy;('r', 't', 'l');1
Bad Boy;('t', 'l', 'y');1
Bad Boy;('l', 'y', "'");1
Bad Boy;('y', "'", ' ');1
Bad Boy;("'", ' ', 'P');1
Bad Boy;(' ', 'P', 'l');2
Bad Boy;('P', 'l', 'e');2
Bad Boy;('e', 'a', 's');3
Bad Boy;('a', 's', 'u');2
Bad Boy;('s', 'u', 'r');3
Bad Boy;('u', 'r', 'e');3
Bad Boy;('d', 'o', 'i');2
Bad Boy;('o', 'i', 'n');3
Bad Boy;('g', ' ', 'b');2
Bad Boy;('b', 'u', 's');4
Bad Boy;('u', 's', 'i');5
Bad Boy;('s', 'i', 'n');5
Bad Boy;('i', 'n', 'e');6
Bad Boy;('n', 'e', 's');6
Bad Boy;('w', 'i', 't');2
Bad Boy;('i', 't', 'h');2
Bad Boy;('t', 'h', ' ');2
Bad Boy;('h', ' ', 'y');2
Bad Boy;('o', 'u', '.');1
Bad Boy;('u', '.', '.');1
Bad Boy;(' ', 'O', 'n');1
Bad Boy;('O', 'n', 'e');1
Bad Boy;('n', 'e', ' ');4
Bad Boy;('o', 'o', 'd');3
Bad Boy;('o', 'd', ' ');2
Bad Boy;('d', ' ', 'd');1
Bad Boy;('a', 'l', ',');1
Bad Boy;('l', ',', ' ');1
Bad Boy;(',', ' ', 'd');1
Bad Boy;('d', 'e', 's');1
Bad Boy;('s', 'e', 'r');1
Bad Boy;('e', 'r', 'v');3
Bad Boy;('r', 'v', 'e');1
Bad Boy;('v', 'e', 's');1
Bad Boy;('a', 'n', 'o');3
Bad Boy;('n', 'o', 't');2
Bad Boy;('o', 't', 'h');3
Bad Boy;('h', 'e', 'r');10
Bad Boy;('e', 'r', '.');1
Bad Boy;('r', '.', '.');1
Bad Boy;(' ', 'S', 'o');2
Bad Boy;('S', 'o', ' ');3
Bad Boy;('o', ' ', 'h');2
Bad Boy;('h', 'o', 'w');2
Bad Boy;('t', ' ', 'a');9
Bad Boy;(' ', 'a', ' ');9
Bad Boy;('a', ' ', 'd');2
Bad Boy;(' ', 'd', 'r');1
Bad Boy;('d', 'r', 'u');1
Bad Boy;('r', 'u', 'g');1
Bad Boy;('u', 'g', 's');1
Bad Boy;('g', 's', ' ');2
Bad Boy;('d', 'e', '?');2
Bad Boy;('?', ' ', 'W');3
Bad Boy;(' ', 'W', 'e');2
Bad Boy;('W', 'e', 'l');2
Bad Boy;('l', ' ', 'h');1
Bad Boy;('w', ' ', 'c');1
Bad Boy;(' ', 'c', 'o');4
Bad Boy;('c', 'o', 'n');1
Bad Boy;('o', 'n', 'v');1
Bad Boy;('n', 'v', 'e');1
Bad Boy;('v', 'e', 'n');2
Bad Boy;('e', 'n', 'i');2
Bad Boy;('n', 'i', 'e');1
Bad Boy;('n', 't', '?');1
Bad Boy;('t', '?', '\\');1
Bad Boy;('?', '\\', 'n');1
Bad Boy;('\\', 'n', 'S');1
Bad Boy;('n', 'S', 'o');1
Bad Boy;('o', ' ', 'w');2
Bad Boy;(' ', 'w', 'h');5
Bad Boy;('w', 'h', 'a');2
Bad Boy;('h', 'a', 't');12
Bad Boy;('a', 't', "'");5
Bad Boy;('e', ' ', 'p');3
Bad Boy;('p', 'r', 'i');2
Bad Boy;('r', 'i', 'c');1
Bad Boy;('c', 'e', ' ');2
Bad Boy;('e', ' ', 'o');4
Bad Boy;(' ', 'o', 'f');8
Bad Boy;('o', 'f', ' ');6
Bad Boy;('f', ' ', 't');5
Bad Boy;('a', 't', ' ');8
Bad Boy;('e', 'n', '?');1
Bad Boy;('n', '?', ' ');2
Bad Boy;('?', ' ', '≡');1
Bad Boy;(' ', '≡', 'ƒ');1
Bad Boy;('≡', 'ƒ', 'ñ');1
Bad Boy;('ƒ', 'ñ', '¼');1
Bad Boy;('ñ', '¼', ' ');1
Bad Boy;('¼', ' ', 'f');1
Bad Boy;(' ', 'f', 'u');1
Bad Boy;('f', 'u', 'c');1
Bad Boy;('u', 'c', 'k');1
Bad Boy;('c', 'k', ' ');8
Bad Boy;('s', ' ', 'e');2
Bad Boy;('v', 'e', ' ');4
Bad Boy;('e', ' ', 'O');1
Bad Boy;('o', ' ', 'f');2
Bad Boy;(' ', 'f', 'i');1
Bad Boy;('f', 'i', 'n');1
Bad Boy;('i', 'n', 'd');1
Bad Boy;('s', 'h', ' ');3
Bad Boy;('h', ' ', 'O');1
Bad Boy;('I', ' ', 'c');8
Bad Boy;('n', ' ', 'g');1
Bad Boy;('.', ' ', 'J');2
Bad Boy;(' ', 'J', 'u');3
Bad Boy;('J', 'u', 's');3
Bad Boy;('t', ' ', 'n');2
Bad Boy;('d', ' ', '4');1
Bad Boy;(' ', '4', '8');1
Bad Boy;('4', '8', 'h');1
Bad Boy;('8', 'h', 'r');1
Bad Boy;('h', 'r', 's');3
Bad Boy;('r', 's', '.');1
Bad Boy;('.', ' ', 'W');3
Bad Boy;(' ', 'W', 'h');5
Bad Boy;('W', 'h', 'e');1
Bad Boy;('n', ' ', 'w');3
Bad Boy;(' ', 'w', 'e');6
Bad Boy;('w', 'e', ' ');4
Bad Boy;('?', ' ', 'Y');7
Bad Boy;('u', ' ', 'r');2
