Platform|Sender Name|Sender AppID|Recipient Name|Recipient AppID|Text|Timestamp|Direction|Attachments
Telegram|Maverick SOB|1605396189|Bad Boy|1585569757|Meet me outside back of shop|30.03.2021 18:18:44 UTC+02:00  |Incoming|
Telegram|Maverick SOB|1605396189|Bad Boy|1585569757|Meet me here.|30.03.2021 18:24:35 UTC+02:00  |Incoming|
Telegram|Maverick SOB|1605396189|Bad Boy|1585569757||30.03.2021 18:24:39 UTC+02:00  |Incoming|"{""Path"": ""BadBoy_Samsung_S8/Attachments/File/0/Messages-Chat/Messages-Chat_165/400086700463_449004.jpg"", ""id"": 111}"
Telegram|Maverick SOB|1605396189|Bad Boy|1585569757||30.03.2021 18:24:47 UTC+02:00  |Incoming|
Telegram|Bad Boy|1585569757|Maverick SOB||Yep coming now...|30.03.2021 18:29:00 UTC+02:00  |Outgoing|
Telegram|Bad Boy|1585569757|Maverick SOB||Pleasure doing business with you again...|30.03.2021 18:34:13 UTC+02:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Bad Boy|1585569757|Likewise. Call again ;)|30.03.2021 18:36:21 UTC+02:00  |Incoming|
Telegram|Maverick SOB|1605396189|Bad Boy|1585569757|Hey. If you hear from Goose, let me know please.  We had a disagreement.  Want to make sure he doesn't start doing deals behind my back.... I am your supplier OK???|01.04.2021 18:31:52 UTC+02:00  |Incoming|
Telegram|Bad Boy|1585569757|Maverick SOB||Is this some sort of sick April Fools joke???|01.04.2021 18:34:23 UTC+02:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Bad Boy|1585569757|No man. Didn't notice the date until now. This is straight up serious. We have internal issues. No problem for you, but only talk to me OK???|01.04.2021 18:35:34 UTC+02:00  |Incoming|
Telegram|Bad Boy|1585569757|Maverick SOB||Really ok? You have my word. Just make sure the gear keeps flowing yer?|01.04.2021 18:36:23 UTC+02:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Bad Boy|1585569757|Yes yes. And if he does reach out, don't listen to any of his nonsense. Guy is acting the fool right now alright 🙄|01.04.2021 18:37:03 UTC+02:00  |Incoming|
Telegram|Bad Boy|1585569757|Maverick SOB||Alright man. Whatever you say boss....|01.04.2021 18:38:57 UTC+02:00  |Outgoing|
Telegram|Bad Boy|1585569757|Maverick SOB|||01.04.2021 18:39:30 UTC+02:00  |Outgoing|"{""Path"": ""BadBoy_Samsung_S8/Attachments/File/0/Messages-Chat/Messages-Chat_176/4_5948679191296737908.mp4"", ""id"": 122}"
Telegram|Bad Boy|1585569757|Maverick SOB||Just promise me I can stay in business....|01.04.2021 18:48:45 UTC+02:00  |Outgoing|
Telegram|Bad Boy|1585569757|Maverick SOB||https://images.app.goo.gl/ykj9WorVVQbVh3kd7|01.04.2021 18:51:51 UTC+02:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Bad Boy|1585569757|Sure...|01.04.2021 18:53:33 UTC+02:00  |Incoming|
Telegram|Bad Boy|1585569757|Maverick SOB||Getting nervous. Am I overthinking things...?|02.04.2021 11:00:32 UTC+02:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Bad Boy|1585569757|Dude. All is good. Relax. I take care of all this...|02.04.2021 11:00:57 UTC+02:00  |Incoming|
Telegram|Telegram|777000|Bad Boy|1585569757|Telegram surpassed 500 million active users.    In 2021, more than 150 million new users from around the world joined Telegram.  Thank you! These milestones were made possible by users like you who invite their friends to Telegram.   If you have contacts that joined in the last few days, you can welcome them using one of Telegram’s unique features, such as an animated sticker or a video message.  To find out more about Telegram features, have a look at https://t.me/TelegramTips/233|16.03.2021 16:31:29 UTC+01:00  |Incoming|
Telegram|Telegram|777000|Bad Boy|1585569757|Voice Chats 2.0: Channels, Millions of Listeners, Recorded Chats, Admin Tools  Millions of Concurrent Listeners • Start limitless Voice Chats in Groups and Channels. • Host discussions that can be listened to by millions of people simultaneously.  Voice Chat Recordings • Record voice chats to share or publish in Channels later. • See that a chat is being recorded from the red dot next to its title.  Improved List of Participants • See user bio texts right from the list of participants. • Raise your hand to show admins you want to speak.  Tools for Organizers • Create separate Voice Chat Invite Links for listeners or speakers. • Change the title of your Voice Chat to give people an idea of the current topic. • Join Voice Chats as one of your Channels to hide your personal account.  Swipe Action Settings • Choose which action is performed when you swipe left on a chat in your list: Pin, Mark as Read, Archive, Mute or Delete.  More about this update: https://telegram.org/blog/voice-chats-on-steroids|24.03.2021 18:05:44 UTC+01:00|Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|Split personality?|24.02.2021 18:08:22 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||24.02.2021 18:08:37 UTC+01:00  |Incoming|
Viber|Bad Boy|46735158102|Maverick SOB|||25.02.2021 13:23:05 UTC+01:00  |Outgoing|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|Damn...what else u got. I need tools for 2 at least on next job.|25.02.2021 13:35:52 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||25.02.2021 20:23:20 UTC+01:00  |Incoming|
Viber|Bad Boy|46735158102|Maverick SOB||So what's the plan? You buy or sell?|25.02.2021 20:52:39 UTC+01:00  |Outgoing|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||27.02.2021 17:37:06 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|Got some more for you...|27.02.2021 17:37:19 UTC+01:00  |Incoming|
Viber|Bad Boy|46735158102|Maverick SOB||I can buy that. Looks good. 1000kr to you my good man...|05.03.2021 08:34:47 UTC+01:00  |Outgoing|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||05.03.2021 08:35:21 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||05.03.2021 08:35:36 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||05.03.2021 08:35:56 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||05.03.2021 08:36:07 UTC+01:00  |Incoming|
Viber|Bad Boy|46735158102|Maverick SOB|||05.03.2021 08:36:11 UTC+01:00  |Outgoing|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|Damn man you're Fagin now?|05.03.2021 11:09:45 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|So what's up. You selling anything more?|09.03.2021 19:47:41 UTC+01:00  |Incoming|
Viber|Bad Boy|46735158102|Maverick SOB||I got a few things to buy and sell. I can fence some of your gear if you like? What u got dude....|10.03.2021 08:29:34 UTC+01:00  |Outgoing|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|Oh man, yes I need help to shift all this stolen gear. There's so much of it. The team have been busy little bees 🐝|10.03.2021 08:30:17 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||10.03.2021 08:30:49 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||10.03.2021 08:30:49 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||10.03.2021 08:30:49 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||10.03.2021 08:30:49 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||10.03.2021 08:30:49 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||10.03.2021 08:30:50 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||10.03.2021 08:30:50 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||10.03.2021 08:30:50 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||10.03.2021 08:30:50 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||10.03.2021 08:30:50 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|What can you offer me?|10.03.2021 08:31:01 UTC+01:00  |Incoming|
Viber|Bad Boy|46735158102|Maverick SOB||Christ almighty. Did you rob a bank?|10.03.2021 08:31:30 UTC+01:00  |Outgoing|
Viber|Bad Boy|46735158102|Maverick SOB||I need to see this stuff in person and check the quality of the merchandise. For all I know you just downloaded this shit off the internet. Not that I don't trust you but I don't....|10.03.2021 08:32:37 UTC+01:00  |Outgoing|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||10.03.2021 08:32:48 UTC+01:00  |Incoming|
Viber|Bad Boy|46735158102|Maverick SOB|||10.03.2021 08:32:53 UTC+01:00  |Outgoing|
Viber|Bad Boy|46735158102|Maverick SOB||Send me a sample tonight|10.03.2021 17:17:22 UTC+01:00  |Outgoing|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||10.03.2021 20:47:11 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|Spicy?|10.03.2021 20:47:15 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||11.03.2021 19:50:36 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|Snowy 🌨 out|11.03.2021 19:50:46 UTC+01:00  |Incoming|
Viber|Bad Boy|46735158102|Maverick SOB||Dude stop sending me useless shit and let's get down to business...|12.03.2021 08:33:28 UTC+01:00  |Outgoing|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||12.03.2021 09:37:58 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|Want to buy some candlesticks?|12.03.2021 09:38:07 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||13.03.2021 12:00:24 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|I pay...|13.03.2021 12:00:30 UTC+01:00  |Incoming|
Viber|Bad Boy|46735158102|Maverick SOB||You pay a lot my friend....|13.03.2021 12:53:44 UTC+01:00  |Outgoing|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||13.03.2021 12:54:24 UTC+01:00  |Incoming|
Viber|Bad Boy|46735158102|Maverick SOB||Nice. Dollar seems pretty worthless right now, so happy the cat liked it.|13.03.2021 18:30:31 UTC+01:00  |Outgoing|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|(smiley)|13.03.2021 18:30:49 UTC+01:00  |Incoming|
Viber|Bad Boy|46735158102|Maverick SOB|||14.03.2021 19:59:52 UTC+01:00  |Outgoing|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|OK will be careful...|14.03.2021 20:02:15 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||15.03.2021 17:01:24 UTC+01:00  |Incoming|
Viber|Bad Boy|46735158102|Maverick SOB||How much?|16.03.2021 11:09:30 UTC+01:00  |Outgoing|
Viber|Bad Boy|46735158102|Maverick SOB|||16.03.2021 11:09:35 UTC+01:00  |Outgoing|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|500kr|16.03.2021 11:38:37 UTC+01:00  |Incoming|
Viber|Bad Boy|46735158102|Maverick SOB||Really? Don't bother then....|16.03.2021 11:40:02 UTC+01:00  |Outgoing|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|Your loss, not mine.|16.03.2021 11:40:50 UTC+01:00  |Incoming|
Viber|Bad Boy|46735158102|Maverick SOB||Tick Tock|17.03.2021 12:23:46 UTC+01:00  |Outgoing|
Viber|Bad Boy|46735158102|Maverick SOB|||17.03.2021 12:23:52 UTC+01:00  |Outgoing|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|You photo bombed?|17.03.2021 12:27:25 UTC+01:00  |Incoming|
Viber|Bad Boy|46735158102|Maverick SOB||Well you know me. I like some trouble because I'm a bad boy!!!!|17.03.2021 13:53:23 UTC+01:00  |Outgoing|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||17.03.2021 13:56:17 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|Want to buy?|21.03.2021 12:21:38 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||21.03.2021 12:21:42 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||21.03.2021 12:21:42 UTC+01:00  |Incoming|
Viber|Bad Boy|46735158102|Maverick SOB||Yes ok I give you 1000kr tomorrow|21.03.2021 14:30:47 UTC+01:00  |Outgoing|
Viber|Bad Boy|46735158102|Maverick SOB||I guess I shouldn't ask where they came from?|21.03.2021 14:31:06 UTC+01:00  |Outgoing|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|Yes they were my grandma's of course... Dude like I'm really going to admit it's all stolen gear? Seriously???|21.03.2021 14:59:33 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||21.03.2021 15:00:05 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|Meet me in town|22.03.2021 13:51:12 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||22.03.2021 13:51:13 UTC+01:00  |Incoming|
Viber|Bad Boy|46735158102|Maverick SOB||What's up?|28.03.2021 12:57:05 UTC+02:00  |Outgoing|
Viber|Bad Boy|46735158102|Maverick SOB||Got any gear???|28.03.2021 13:00:56 UTC+02:00  |Outgoing|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|Maybe.... What u looking for???|28.03.2021 13:05:17 UTC+02:00  |Incoming|
Viber|Bad Boy|46735158102|Maverick SOB||Gold stuff?|28.03.2021 13:07:21 UTC+02:00  |Outgoing|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||28.03.2021 13:07:31 UTC+02:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|Like this you mean?|28.03.2021 13:07:39 UTC+02:00  |Incoming|
Viber|Bad Boy|46735158102|Maverick SOB||Yerrrrr How much??|28.03.2021 13:07:50 UTC+02:00  |Outgoing|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|10,000kr|28.03.2021 13:51:42 UTC+02:00  |Incoming|
Viber|Bad Boy|46735158102|Maverick SOB||Christ almighty that's steep.|28.03.2021 13:52:21 UTC+02:00  |Outgoing|
Viber|Bad Boy|46735158102|Maverick SOB||7500kr best offer4|28.03.2021 13:52:31 UTC+02:00  |Outgoing|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|8000kr|28.03.2021 13:52:40 UTC+02:00  |Incoming|
Viber|Bad Boy|46735158102|Maverick SOB||Hey you looking for a safe cracker?|28.03.2021 13:52:44 UTC+02:00|Outgoing|
Viber|Bad Boy|46735158102|Maverick SOB||Ok deal|28.03.2021 13:52:44 UTC+02:00  |Outgoing|
Viber|Bad Boy|Viber|Bad Boy|46735158102||24.02.2021 19:52:30 UTC+01:00|Incoming|
Facebook Messenger|Goldy Finger|100063606951015|Jose Topgun|100064031851829|Alright geezer!|20.02.2021 18:38:41 UTC+01:00  |Outgoing|
Facebook Messenger|Jose Topgun|100064031851829|Goldy Finger|100063606951015|LMAO donut 😂|21.02.2021 08:20:44 UTC+01:00  |Incoming|
Facebook Messenger|Goldy Finger|100063606951015|Jose Topgun|100064031851829|Chillar här😎|21.02.2021 08:21:49 UTC+01:00  |Outgoing|
Facebook Messenger|Jose Topgun|100064031851829|Goldy Finger|100063606951015||21.02.2021 08:38:13 UTC+01:00  |Incoming|
Facebook Messenger|Goldy Finger|100063606951015|Jose Topgun|100064031851829||25.02.2021 10:04:28 UTC+01:00  |Outgoing|"{""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_43/image-432853068048907(3).jpg"", ""id"": 42}, {""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_43/image-432853068048907(2).jpg"", ""id"": 43}, {""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_43/image-432853068048907(4).jpg"", ""id"": 45}, {""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_43/image-432853068048907.jpg"", ""id"": 46}"
Facebook Messenger|Goldy Finger|100063606951015|Jose Topgun|100064031851829|I got flowers.... did you send them?|25.02.2021 10:04:45 UTC+01:00  |Outgoing|
Facebook Messenger|Jose Topgun|100064031851829|Goldy Finger|100063606951015|Nope this is what we need.....|25.02.2021 13:18:07 UTC+01:00  |Incoming|
Facebook Messenger|Goldy Finger|100063606951015|Jose Topgun|100064031851829|Maaan u crazy|25.02.2021 13:41:48 UTC+01:00  |Outgoing|
Facebook Messenger|Goldy Finger|100063606951015|Jose Topgun|100064031851829|Don’t send stuff like that|25.02.2021 13:42:04 UTC+01:00  |Outgoing|
Facebook Messenger|Goldy Finger|100063606951015|Jose Topgun|100064031851829|What if the police finds it|25.02.2021 13:42:16 UTC+01:00  |Outgoing|
Facebook Messenger|Jose Topgun|100064031851829|Goldy Finger|100063606951015|Nah they'll never take me alive dude. They can't touch this stuff if you delete it. I think?|25.02.2021 18:38:44 UTC+01:00  |Incoming|
Facebook Messenger|Goldy Finger|100063606951015|Jose Topgun|100064031851829|Should I delete your message?|25.02.2021 20:10:41 UTC+01:00  |Outgoing|
Facebook Messenger|Goldy Finger|100063606951015|Jose Topgun|100064031851829|Done that|25.02.2021 20:24:04 UTC+01:00  |Outgoing|
Facebook Messenger|Jose Topgun|100064031851829|Goldy Finger|100063606951015|Ice ice baby|27.02.2021 12:44:39 UTC+01:00  |Incoming|
Facebook Messenger|Jose Topgun|100064031851829|Goldy Finger|100063606951015||27.02.2021 12:44:48 UTC+01:00  |Incoming|"{""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_32/image-783355439245629(3).jpg"", ""id"": 31}, {""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_32/image-783355439245629(2).jpg"", ""id"": 32}, {""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_32/image-783355439245629(4).jpg"", ""id"": 34}, {""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_32/image-783355439245629.jpg"", ""id"": 35}"
Facebook Messenger|Goldy Finger|100063606951015|Jose Topgun|100064031851829|Is that what killed the Titanic?!?|27.02.2021 19:50:20 UTC+01:00  |Outgoing|
Facebook Messenger|Goldy Finger|100063606951015|Jose Topgun|100064031851829|An iceberg|27.02.2021 19:50:34 UTC+01:00  |Outgoing|
Facebook Messenger|Goldy Finger|100063606951015|Jose Topgun|100064031851829||04.03.2021 12:49:53 UTC+01:00  |Outgoing|"{""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_29/image-275983020570943(3).jpg"", ""id"": 28}, {""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_29/image-275983020570943(2).jpg"", ""id"": 29}, {""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_29/image-275983020570943(4).jpg"", ""id"": 31}, {""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_29/image-275983020570943.jpg"", ""id"": 32}"
Facebook Messenger|Jose Topgun|100064031851829|Goldy Finger|100063606951015||04.03.2021 17:15:11 UTC+01:00  |Incoming|"{""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_28/1.png"", ""id"": 27}, {""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_28/0.png"", ""id"": 28}"
Facebook Messenger|Jose Topgun|100064031851829|Goldy Finger|100063606951015|Grab the loot and let's get rich|04.03.2021 17:15:29 UTC+01:00  |Incoming|
Facebook Messenger|Goldy Finger|100063606951015|Jose Topgun|100064031851829|Yeah let’s go|05.03.2021 18:23:43 UTC+01:00  |Outgoing|
Facebook Messenger|Jose Topgun|100064031851829|Goldy Finger|100063606951015||05.03.2021 20:02:10 UTC+01:00  |Incoming|"{""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_25/image-459195502070421(3).jpg"", ""id"": 24}, {""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_25/image-459195502070421(2).jpg"", ""id"": 25}, {""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_25/image-459195502070421(4).jpg"", ""id"": 27}, {""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_25/image-459195502070421.jpg"", ""id"": 28}"
Facebook Messenger|Jose Topgun|100064031851829|Goldy Finger|100063606951015|I am in the zone baby 🍼|05.03.2021 20:02:18 UTC+01:00  |Incoming|
Facebook Messenger|Goldy Finger|100063606951015|Jose Topgun|100064031851829|Right place to 🐝|05.03.2021 20:22:05 UTC+01:00  |Outgoing|
Facebook Messenger|Jose Topgun|100064031851829|Goldy Finger|100063606951015|Kommunist it isn't...|06.03.2021 09:48:26 UTC+01:00  |Incoming|
Facebook Messenger|Goldy Finger|100063606951015|Jose Topgun|100064031851829||06.03.2021 17:13:28 UTC+01:00  |Outgoing|"{""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_21/image-814937465778609(3).jpg"", ""id"": 20}, {""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_21/image-814937465778609(2).jpg"", ""id"": 21}, {""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_21/image-814937465778609(4).jpg"", ""id"": 23}, {""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_21/image-814937465778609.jpg"", ""id"": 24}"
Facebook Messenger|Goldy Finger|100063606951015|Jose Topgun|100064031851829|Spånga|06.03.2021 17:13:35 UTC+01:00  |Outgoing|
Facebook Messenger|Goldy Finger|100063606951015|Jose Topgun|100064031851829|Great places|06.03.2021 17:25:29 UTC+01:00  |Outgoing|
Facebook Messenger|Goldy Finger|100063606951015|Jose Topgun|100064031851829||06.03.2021 17:25:46 UTC+01:00  |Outgoing|"{""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_18/image-997705727428434(3).jpg"", ""id"": 17}, {""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_18/image-997705727428434(2).jpg"", ""id"": 18}, {""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_18/image-997705727428434(4).jpg"", ""id"": 20}, {""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_18/image-997705727428434.jpg"", ""id"": 21}"
